user_id,signup_date,age,email,country,acquisition_channel
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,2025-06-17,39,hughesshannon@example.net,Ireland,Instagram
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,2025-08-03,35,andersoncolin@example.com,Ireland,Referral
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,2025-11-05,69,jameshicks@example.net,France,Google
53f591dc-23c8-4fdb-83f8-2f16e4a4474c,2025-11-02,19,francisco94@example.net,France,Organic
827c9f8c-d40a-45e9-81df-6517561c9210,2025-06-09,51,thomas05@example.com,Denmark,Organic
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,2025-06-26,50,silvageorge@example.net,France,Referral
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,2025-01-16,56,unknown@meditrack.coom,Denmark,Referral
713f8f8c-ec8b-4537-98ab-4778143b45e3,2025-07-25,79,ilewis@example.com,Denmark,Instagram
4588fc1b-b238-4849-8fe0-69b6eedaa802,2025-01-16,23,unknown@meditrack.coom,France,Referral
3d4196fe-963a-4617-bdab-07e79d9d028e,2025-02-23,69,danawilliams@example.com,Ireland,Referral
19bd4f93-78ef-4666-b7a4-c719548e1f6b,2025-08-03,60,adampierce@example.org,Ireland,Organic
c1836315-330f-4be1-a689-b4247a3a10e1,2025-11-14,40,justin01@example.net,France,Google
317304b5-c1dd-484a-aca5-8d95915a1c30,2025-01-30,40,gwilcox@example.com,France,Organic
186b2880-ab54-4a15-a69d-01ff1634725b,2025-02-02,22,thomasboyle@example.org,France,Instagram
3c7e5368-b159-4847-9c0b-9b10a757cb10,2024-12-19,39,marshallerik@example.net,Ireland,Referral
21c71aa3-7414-43b5-8e3e-25f2cf0671c7,2025-06-02,56,unknown@meditrack.coom,Denmark,Google
8f0d5540-0ec7-4662-905c-7bdd74f0beae,2025-05-15,67,jennifer64@example.org,Denmark,Referral
12b2102d-940c-4503-b7c8-6152beed0af9,2024-12-13,25,isabella80@example.org,Denmark,Google
f10bce9c-582b-41ee-b8e8-035b0c00988a,2025-07-20,33,ufloyd@example.net,France,Google
4cc57e0d-2633-4018-a883-ac6e6a944054,2025-04-13,56,oallen@example.com,Ireland,Instagram
1e086f20-bdd1-41b0-b64a-b6ec30a5648e,2025-08-27,20,srocha@example.net,Denmark,Instagram
ea45ba41-6589-4da1-b45a-f934b42a2d93,2025-02-22,59,kimberly67@example.net,Ireland,Organic
42c21797-0426-4cc9-a55b-30e2bdc2b74b,2025-06-17,50,mphillips@example.com,Denmark,Instagram
5a2837b2-cb83-43f2-bb96-f6022b115c36,2025-01-27,20,iwhite@example.net,Denmark,Google
49646b96-fa3c-4628-8926-21df465568b7,2024-12-03,39,ldrake@example.org,France,Referral
71da35b9-4eea-4db8-b165-d77901547950,2025-04-07,79,curtis12@example.com,Ireland,Google
8de1596c-5a9a-406a-96f1-42a206b919aa,2024-12-31,53,michelle04@example.com,Ireland,Instagram
b98f5dbe-15ae-4e0f-8777-a07f6346d4ef,2025-10-22,36,ashleyjackson@example.com,Denmark,Organic
13b11e59-c85c-4714-bbf6-95524cbc9044,2025-04-08,78,jennifersimpson@example.net,Denmark,Instagram
22af711f-1b62-4a9d-b536-6b9f320f72c0,2025-03-18,44,ncook@example.com,Denmark,Google
70b27304-545c-488d-9cb9-075ecdd7f460,2025-03-29,42,kevinmorrison@example.net,France,Referral
2d79a2d1-506e-40c7-baa0-61e9336b00cb,2025-11-15,77,kelly79@example.org,Ireland,Referral
d105c8d6-47c1-4017-a045-2909536d47d7,2025-09-10,68,daniel93@example.net,Denmark,Organic
ae84b81c-2e0f-45b3-8bae-591eff4cc10f,2025-09-03,62,bentonsteven@example.net,Denmark,Organic
4a94ae9f-cc35-4e4f-b03e-957f35ab8466,2025-09-27,57,fuenteslaura@example.com,France,Referral
a2224f96-23a1-4e20-bfd2-55eeac484366,2025-03-17,31,donna66@example.org,Ireland,Organic
9cd8758b-a5a1-4825-aa95-28c35ae1dbad,2024-12-13,22,vrasmussen@example.com,Denmark,Instagram
54bbbcf8-28fe-4761-8d49-fe3f2ca8f783,2025-06-19,26,zhall@example.net,Denmark,Google
0123a348-638a-4df6-adf7-2cd3979aa051,2025-08-11,58,joshuapadilla@example.org,France,Organic
d873dad9-5a1b-4f0e-9911-96dc1d3e503a,2025-05-13,34,lisamccarthy@example.com,France,Referral
15b24e1d-9715-4633-9d4e-db71eb2ec80e,2025-07-30,40,david41@example.org,Denmark,Referral
8fc3d7d3-f6bd-40c7-a24a-2a50d0b1fde0,2025-05-30,69,fortiz@example.com,France,Organic
7d1b695e-71a0-449d-9703-262fb5cbe3f5,2025-01-27,56,flynnjeffrey@example.org,Denmark,Instagram
9c3a1e0b-b5f3-48aa-9c6d-afff59c2f153,2025-07-16,78,christinaglover@example.org,Ireland,Organic
59cf0b0d-91f0-447d-8f32-1333ce315937,2025-06-09,20,unknown@meditrack.coom,Ireland,Referral
21f8072d-ddb7-470e-b390-b059207bbe21,2025-02-26,66,maria67@example.org,Ireland,Referral
56771f36-4899-4e5f-940e-53ce52a74a41,2025-06-15,25,ashleewashington@example.com,Denmark,Google
ae13591e-84fa-4c72-b9e7-a4f197fb613a,2025-05-08,68,dominguezlisa@example.com,Denmark,Instagram
231ae7c7-4c9b-4f5c-a188-7eaf5e1885c3,2025-04-16,57,unknown@meditrack.coom,Denmark,Organic
3f6eed9d-23cb-4943-8a84-000350834fef,2025-03-08,67,wrightcarolyn@example.net,France,Instagram
f0f7ad22-c76a-4e0f-88f0-91f09b8b38ae,2025-08-06,51,jamie98@example.org,France,Referral
873dc8bd-122d-47be-980b-c81ea3595d1f,2025-10-18,72,hatfieldsarah@example.org,Ireland,Referral
b538f96c-033e-42f7-9e93-d1272cf72140,2025-01-16,48,martinstephanie@example.net,Ireland,Organic
4350ab06-1059-4a28-861b-4f5b45a08539,2025-08-14,56,crawfordwilliam@example.org,Ireland,Referral
e6e59b32-ac5f-42ef-8085-c1471e910f36,2024-12-16,33,lindajarvis@example.com,Ireland,Referral
ddb449dc-7710-4966-a082-7f7611a529b4,2025-03-10,30,mark87@example.org,Ireland,Organic
a2cd1590-58af-493c-8aa2-b4c93ba5bd76,2025-09-30,21,tapiaaaron@example.net,Ireland,Organic
50a46c85-d9d5-4b02-82d0-4d554aab47b2,2025-10-31,26,vhaynes@example.com,Denmark,Referral
3bcdf203-459e-4674-b3e7-f042516c3b0a,2024-12-24,66,derekcarrillo@example.org,Ireland,Organic
7316ce64-2a14-4a96-9b0c-62eb27c8fc6c,2025-05-16,50,unknown@meditrack.coom,France,Referral
7603c36c-f139-4e3c-8aee-25571f5df912,2024-12-15,64,zunderwood@example.com,France,Organic
9d3616a1-08de-4921-a60c-b547e2280fe3,2025-07-11,30,deborahporter@example.net,Denmark,Google
7c13f47a-c80c-4195-8b65-84ce7acc9970,2025-04-01,51,paul20@example.com,Ireland,Organic
9770a3db-e9fa-47e2-9bd9-3609b297a782,2024-12-07,63,stacey92@example.net,Denmark,Referral
3b8d3447-0e61-465f-971b-1b8009b7fdf7,2025-07-05,36,foxaaron@example.net,Ireland,Organic
51397c06-a630-4d9d-bcb9-23f5f5edf382,2025-01-29,31,jeffrey92@example.com,Denmark,Referral
4b657bcc-b041-4f19-bbe7-18354e8bf78a,2025-01-12,26,rushstacy@example.com,Ireland,Google
f7164b73-c555-43ed-be89-56c8d9cb3540,2025-06-22,33,carriemccall@example.net,Ireland,Google
1aa6f7cb-90c7-46ac-a3bf-e403388c9751,2025-11-04,58,unknown@meditrack.coom,Denmark,Referral
f11c0ac5-8c0b-493a-9333-5bc9bb635ff5,2025-10-21,44,morgantricia@example.com,France,Organic
68c690b2-30a2-4ee8-b972-2cc1349ef4a9,2025-08-09,74,unknown@meditrack.coom,Ireland,Instagram
7daec949-d700-4461-8cb6-b0ba925f8199,2025-01-22,74,adam14@example.net,Denmark,Referral
331de35c-7af6-4d41-99a7-b99ba005f5e1,2025-01-01,30,georgecarter@example.org,Ireland,Organic
e71c681a-6511-461a-9436-65f54c819260,2025-10-05,42,shawrachel@example.net,Denmark,Referral
850a48d4-46b5-48de-9b4b-b8eb537d0bd1,2025-05-13,62,buchanancindy@example.net,Denmark,Referral
6a18e5af-1cce-48e9-ab6a-8061c81c8d31,2025-01-20,57,buckleyanna@example.org,France,Organic
6552ac53-09ed-46f5-a6d7-1d97b193c8b8,2025-10-18,66,hannah07@example.com,Ireland,Instagram
29b44cb1-0cb5-4e5c-a2f5-f7c20706fec2,2025-10-05,55,unknown@meditrack.coom,Denmark,Instagram
db6ba39b-36dd-4529-b704-d72fc7a2f280,2025-02-16,52,ericaadams@example.com,France,Organic
7b53359e-1bac-4d0d-af35-b30b4c68eb17,2024-12-20,51,danielle44@example.net,France,Instagram
a6c681b0-e472-4be5-b3c2-944ab60a3dcc,2025-03-16,66,zacharyallen@example.org,Denmark,Organic
6793cb09-6b27-4eff-a82b-5b364269c28c,2025-04-18,40,aguilarwanda@example.org,Ireland,Instagram
2b843ef3-d86d-455d-8cd9-916481df62f4,2025-09-30,31,kellyruiz@example.net,France,Organic
392c04da-5af3-4a5a-b8e5-9b2716dc5a6e,2025-08-26,65,robert55@example.com,France,Google
d9e92758-76b9-4436-8b46-ef3395e7f614,2025-01-09,66,delacruzbrandy@example.net,Denmark,Google
80daa8ca-6230-4d27-9a4b-160621019bff,2025-06-30,33,cameronwilliams@example.com,Ireland,Google
61584f88-71be-44c3-aab1-cdb61da466fe,2025-01-11,73,thomas23@example.net,Ireland,Google
4d15f7d8-0261-487a-a15c-159aaf8ca888,2025-04-30,48,batesjoseph@example.net,Denmark,Referral
d4a5a81e-6b38-4a0a-a31d-260bb362cd55,2025-10-21,79,campbellkristen@example.com,France,Instagram
e90d21cb-7f11-4a36-8c52-d2710a167e18,2025-02-11,43,arivera@example.org,Denmark,Organic
e4ffc31a-5b86-4a69-9423-1dbe2ba6b158,2025-05-06,65,unknown@meditrack.coom,Ireland,Organic
bbaa574f-e0e3-45ce-84af-ecb79f2ebefc,2024-12-31,36,ian66@example.com,France,Organic
b09d721b-62be-4009-95f0-fb6a4596da75,2025-10-04,54,zbanks@example.org,Ireland,Referral
702b7014-adab-4c2f-91a6-46dacd613988,2025-02-01,47,nmaxwell@example.org,Denmark,Google
42f90f92-1036-4a81-8bc4-d7ba70d0ebcb,2025-07-24,51,busherica@example.net,France,Instagram
39571344-90a4-4421-b949-3906939f44eb,2025-11-19,66,april91@example.com,Ireland,Google
ef32f72a-a4b5-4723-82fb-28690df80b89,2025-01-23,41,kchristian@example.org,Ireland,Organic
39034b65-81c6-4eeb-8ce3-c8c847354e4f,2025-06-16,18,ppowell@example.org,Denmark,Referral
1a46d536-048c-4480-a743-7402bec7fb11,2025-04-23,69,hawkinsaaron@example.org,France,Google
9e7b1e95-f692-441a-9aad-10cecab24f24,2025-07-18,33,diamondbryant@example.com,Denmark,Referral
c47566bf-8f66-4bbd-94fc-286f74577d47,2025-07-11,54,xmoran@example.net,France,Referral
c262cad0-18f1-41e4-9d30-a29073d92ace,2025-07-26,61,petersonmaria@example.com,Ireland,Instagram
eca391d4-7ba1-4dd7-95ca-788dd6bca712,2025-06-01,20,heatherthompson@example.org,Denmark,Instagram
5a2c41bc-c2c2-46ff-9d8b-32d9b5d9ad36,2025-06-20,45,icraig@example.com,Denmark,Organic
253421bc-6180-478a-8678-3c341b41a61e,2024-12-16,49,gonzalezkaren@example.org,Denmark,Organic
aec2bb19-fbc3-48d8-ad6b-c88272e588e9,2024-12-24,26,jillwilson@example.org,Denmark,Organic
43a534d2-8e7d-4f5a-8773-e66a6db2b020,2025-01-13,24,unknown@meditrack.coom,Ireland,Instagram
f3476736-37ec-47a6-8b27-b0795c5d3f1b,2025-08-29,22,wbarajas@example.net,Denmark,Referral
5893ef12-ab3f-4d22-9d5e-6aee0240f59a,2025-05-09,48,susanfleming@example.com,France,Organic
83a9c235-5ffd-4015-853f-1db3d275bd43,2025-09-16,37,stucker@example.net,Denmark,Organic
a55bc44f-e7d7-4d1d-a9a3-b9913634646c,2025-10-04,52,eugenewalker@example.com,Denmark,Instagram
abc53545-2e6d-4a04-9d57-e73431bf5cf6,2025-09-15,24,yorksarah@example.net,Denmark,Google
199c8d94-3c0a-484e-a7cd-13cbabda06b2,2025-03-11,18,mcculloughlouis@example.com,Ireland,Google
013ca998-2b2b-458c-ada5-8dadf56aabc0,2025-03-21,40,jenniferdavidson@example.com,Denmark,Organic
adf8f767-2261-4def-9c07-4653d71173e4,2025-08-22,76,wford@example.com,Ireland,Google
134d695a-ba38-4c8f-9393-09d1a06a187d,2025-10-19,38,hessbeth@example.net,Ireland,Instagram
7cd61da4-c2ef-4a8b-b804-87860a58f43c,2025-02-19,43,mike03@example.net,France,Organic
d1366db1-5a57-4607-a7e5-46468430f0fa,2025-10-10,47,msparks@example.org,Denmark,Referral
20bd1422-0b0b-41de-be61-2d6605bf0618,2025-06-24,61,dennishunt@example.net,France,Referral
421d4dca-2a95-4908-8e50-3fd82598f383,2025-10-30,25,kgreene@example.net,France,Organic
9f8acdeb-2e8f-45a8-847a-3b7ed209383b,2025-07-26,53,gary57@example.net,France,Google
2649a478-d396-4f0a-ab77-af9eaf32baf8,2025-07-06,49,thomasmendez@example.org,Denmark,Organic
e59fc1c2-004e-481a-93d8-77a88a0ea57a,2025-11-05,49,unknown@meditrack.coom,France,Google
85a4b0cb-6e76-436a-a634-0d1aadb610f4,2025-04-29,36,wolferoy@example.com,Ireland,Referral
48842a14-1575-41ad-9bea-e9f8e8fb5a96,2025-07-03,54,ascott@example.net,Ireland,Referral
93f6f723-01d2-4a76-8a17-9780be5f902f,2025-06-06,52,brooksjamie@example.com,Denmark,Google
279f91ab-1b49-49b6-9cbd-b68268aa1236,2025-05-01,45,jose86@example.net,Ireland,Google
fde6849b-468b-42af-9ca4-364d5d9ad9f1,2025-08-03,37,robertbowers@example.com,Denmark,Instagram
8e0eabb7-8f20-45e7-9ec6-46eb2dc09158,2025-05-23,46,becky62@example.net,France,Google
25343e85-d2c0-4ec2-9751-94d7cdeb2696,2025-05-18,69,qdavis@example.org,Ireland,Referral
2b633b18-9d7d-4756-bb4e-c9f5b2cd9a0a,2025-07-31,62,john02@example.org,Ireland,Referral
66414954-c798-4445-86a3-cc71ff2f6883,2025-04-05,71,msullivan@example.net,Ireland,Organic
1190e515-b420-4103-bca7-26eb03ef0f77,2025-10-29,49,jessica89@example.com,Denmark,Organic
c68da4b2-f613-4da0-96f4-01e5c1e9c4fa,2025-05-13,72,bmosley@example.com,Denmark,Google
bf0418a9-f276-4513-aeca-f62944e22691,2025-08-04,20,victorgonzalez@example.net,Denmark,Instagram
34ef71df-43f1-4b58-9f6c-0d603df76a69,2025-02-18,25,marykelly@example.org,France,Organic
2fe938e4-427b-4ffb-9ca1-adcc9cdf0664,2025-06-15,70,josephmullen@example.com,Denmark,Google
6c878546-7faf-4458-af14-f7775dad348e,2025-02-12,48,michael64@example.com,France,Instagram
618192de-db37-4ca7-aea5-e3418e2ac3ff,2025-02-06,42,thomassmith@example.com,Ireland,Google
1f096b9d-6969-49b2-8513-eda8581993cc,2025-04-04,23,barbarasantos@example.net,France,Organic
e33fc52c-4570-43e4-a53c-8f74a5076897,2025-05-08,42,julie87@example.com,Ireland,Instagram
05e9f407-daad-40b1-af13-2a6d2ad55c0b,2025-01-11,51,ebonyshepard@example.net,Denmark,Google
63ccf604-e2ae-4f87-ae7c-a782a7a31d25,2025-03-20,55,unknown@meditrack.coom,France,Instagram
7172f636-48bf-4602-bcd2-e8eb3f5560cd,2025-07-14,77,alisonjackson@example.org,Denmark,Referral
98fb4727-9740-4212-ad52-45f48a0ec018,2025-05-13,35,omills@example.net,Ireland,Google
7b4d8646-58e0-458f-a8af-301f4f45f6f7,2025-06-12,80,ramosmichael@example.com,Denmark,Instagram
f26bcebf-7def-4b8e-ac0d-fc3ab011b125,2025-08-30,33,albert64@example.net,France,Organic
6fe633f1-8f80-4d8b-a1d5-5f8569678586,2025-04-20,25,jenniferbrewer@example.com,Ireland,Instagram
3012f819-7df3-4378-9f6c-cab4b3522c18,2025-03-24,67,brandonnichols@example.org,Denmark,Referral
44e9f8fb-4838-4888-9a2e-9864f8eaca36,2025-01-11,51,oacosta@example.org,Ireland,Instagram
3133839e-2e7d-452b-b85b-8a078b0ea0b9,2025-10-20,67,lisa01@example.net,Ireland,Instagram
355cca9c-fb6b-41dc-aa7f-7e0685695f97,2025-05-19,33,sharon20@example.net,Denmark,Google
1f44aa88-855b-4c5b-8cb1-457eeffad15b,2025-02-27,29,james03@example.org,Ireland,Organic
c891d55d-94c1-46b9-8ac0-13d5f80590f0,2025-08-06,35,nathandavis@example.org,France,Instagram
9e5f8273-af9a-4168-9766-17957ffab493,2025-03-30,29,browndeanna@example.net,France,Organic
0b34fc84-1111-4e29-a8ad-153985f0786a,2025-09-28,24,gregoryjohnson@example.org,France,Organic
08252b39-1947-4a42-b10d-c9d17c413a2a,2025-06-23,49,hbarrett@example.net,France,Referral
0c90e028-4185-400d-971d-f5fdb38950ce,2025-04-10,23,smithsamantha@example.net,Ireland,Organic
b55beaaa-cb53-40be-9e7b-4866d2705470,2024-12-18,55,allison14@example.org,Ireland,Organic
56673e49-8133-4bdc-a6cc-73768cca8963,2025-07-25,32,umahoney@example.net,France,Instagram
d8485a54-531c-4812-bf31-950afdd084a1,2025-04-12,27,umckenzie@example.net,Denmark,Referral
36c3fe85-8bae-495e-902a-405c3d9ffe59,2025-04-13,44,michael77@example.com,France,Organic
531f04af-b93c-42d5-93c3-7b5dbbf8da91,2025-09-13,34,unknown@meditrack.coom,Denmark,Organic
1417182a-61ad-418a-9387-5413ceef7261,2025-09-08,24,michael66@example.org,France,Google
