user_id,signup_date,age,email,country,acquisition_channel
4ce1eb90-e669-4833-b841-d0a01fe771d6,2025-05-31,150,snguyen@example.com,Denmark,Referral
6ba25efe-311c-4eb6-a095-eef68dedf9fb,2025-07-28,150,lbyrd@example.net,France,Referral
8c459ce2-67f4-4ad5-8d0b-0d1a91b0e1d9,2025-09-28,43,justin69@example.net,Denmark,Organic
7118e364-7709-4749-927e-ecfaa79ac9aa,2025-05-07,38,,Ireland,Instagram
cb323e35-7922-4ac2-82dc-4c8e36b5229a,2025-10-22,150,donnacampbell@example.net,Denmark,Google
17e8392a-55ce-45db-9e87-e04ca2086977,2025-09-22,,emilywalker@example.org,France,Referral
3eae0032-0bd4-4990-8640-be0f25b8fd4b,2025-11-22,36,gibsonolivia@example.net,Ireland,Referral
624c69b6-b244-45a7-b7e5-848131c681ec,2025-05-26,150,dylanwatts@example.org,Ireland,Referral
2d06e8cf-3805-4907-acd6-6193c7468f59,2025-09-17,150,pwilliams@example.org,France,Referral
76f2dbfe-cd29-436f-a222-82e174daaebf,2025-07-29,25,stephanie79@example.net,France,Referral
d4a02e53-6d3e-41dc-8139-2443e45b712e,2025-10-24,150,vmerritt@example.com,Denmark,Google
3f4b1a70-c074-418e-825a-609f7337c599,2025-09-30,150,katie87@example.net,Ireland,Organic
13d5f2f7-709b-4d97-864c-04af3d3f3799,2025-08-15,34,,Denmark,Referral
51d87c64-55fa-4ab8-858f-1f193c07c574,2025-10-19,20,taylorjesse@example.net,France,Referral
10714d51-36c5-4dac-b4d7-e28e271e3ee2,2025-04-27,150,amy60@example.org,Ireland,Organic
e7a37e81-63b4-408b-ab8e-869fd5385b0e,2025-09-04,53,gateskathy@example.com,Ireland,Google
5a0cdd7c-f157-4470-8182-67c47a1b5806,2025-03-16,52,acastaneda@example.net,Ireland,Google
ccc42903-8bcf-43a1-bc10-fa52bf5d2fdf,2025-07-05,45,,Denmark,Instagram
45df16b6-382c-443f-bcfc-9b793875394c,2025-05-05,,priceelizabeth@example.com,France,Instagram
77a6e17c-d72b-4108-aa40-5f12b963f37f,2025-10-29,150,meadowsbrittany@example.net,Denmark,Google
6db99102-a48b-4dbe-957d-94a106f028ff,2025-01-15,77,qwhite@example.com,France,Organic
53ac2ab9-7467-4cd9-b62f-5e5c53cd6268,2025-03-30,19,aramirez@example.com,Denmark,Organic
04f64d86-7866-4765-94f7-ce8dd5bcb8d0,2025-08-28,150,cookemichael@example.net,France,Referral
a6d964a3-f510-4b53-87fe-e39f1190f938,2024-12-11,150,herringjames@example.org,France,Organic
20500494-3d11-4802-a702-878b9f0fda8d,2025-05-19,32,elliottjeffery@example.net,Denmark,Referral
2af43ab7-5e6f-4a07-8453-6f1d41992fdf,2025-07-06,37,stricklandfrank@example.com,Ireland,Google
edcb8cb6-0692-4c63-9424-aed51bac5c15,2025-03-21,,tsanders@example.org,France,Referral
d4a057a7-b0cc-4b3b-9793-b9b413748146,2025-07-14,150,terrykevin@example.net,Ireland,Referral
cbd58bf6-1efd-46e9-8e37-14af99b49350,2025-11-22,78,reedross@example.com,Denmark,Google
575aed2c-a5c5-450c-8186-a57611a72609,2024-12-01,,,Ireland,Organic
1b049863-7d7d-4bed-9284-476c6b88f83d,2025-05-04,150,cynthia72@example.com,Denmark,Instagram
f7294951-8591-41d2-bbda-02422d174fc9,2025-07-23,150,umarshall@example.net,France,Organic
3ed8c56c-da09-4fa0-9282-8d8044b591f7,2025-09-27,150,ramirezshannon@example.com,Ireland,Google
6105716b-ab0e-464e-9c3e-b2d591e1aa96,2025-03-30,,,Ireland,Referral
2e8d0e87-5334-40e6-99d8-0b8d7e8adee7,2025-05-24,,lauren54@example.net,France,Referral
8e485223-46b9-4991-a14e-b70db380c73a,2024-11-30,,christophercortez@example.com,Denmark,Organic
b0cbc61f-3d85-4e89-8217-14298e200724,2025-05-20,,bwest@example.org,France,Organic
b118f68d-6786-4506-b8ba-8abc4b5305e5,2025-02-24,,thomas85@example.com,France,Referral
54aebd1b-8ce6-424d-bef5-9fe6ff233d5f,2025-04-04,150,qnelson@example.org,Denmark,Referral
50c7c006-314d-4441-b8a6-171f1ee34dc4,2025-01-09,,jamesrodgers@example.com,Ireland,Referral
c29cfc0c-fa02-4aec-96ef-2ad6b97e6703,2025-06-07,,tina34@example.org,France,Organic
039f3a25-4d61-48bd-adef-e1935c62b3a2,2025-08-13,150,joshuamccann@example.net,France,Referral
2053da42-f1af-4b65-b289-f2244ac9778d,2025-07-18,150,agarcia@example.net,Denmark,Instagram
70c2903f-7a8d-43aa-b82a-65e048ca7651,2025-03-31,70,kingmichelle@example.org,France,Google
7de31a51-6694-4343-90ba-58e3d2762bdc,2024-12-24,27,,Denmark,Instagram
26d794d3-0db9-4301-afbb-411aa1235a8c,2025-01-20,,christopher31@example.net,Ireland,Google
989bc4da-9b37-422b-aa8a-616fc3b290d0,2025-09-12,150,kimberlyjames@example.com,Denmark,Google
fd72b050-96a9-454f-9c33-e1f94c1f55ab,2025-05-02,150,lynchjody@example.org,France,Organic
a911d192-43bf-4931-b605-bf54a021c0ca,2024-12-26,32,glennjones@example.org,Ireland,Organic
980402a2-b07a-4066-b354-35ea68949b8d,2025-05-17,150,halljasmine@example.net,France,Organic
aff8754d-1238-4630-b43b-65a2dc0f2fcf,2025-02-20,,kristin93@example.com,Ireland,Referral
a5cb63a2-398d-4ca6-8b68-70b51d61fac3,2025-01-20,,margaret10@example.org,Ireland,Organic
bfbbb17f-9854-4e4e-8ebf-a5c3cae9b4a7,2025-09-24,150,scott74@example.net,France,Organic
801ef1da-45b1-4d25-b153-3ae8670acc5c,2025-06-12,,cmiller@example.com,Ireland,Referral
40181c6e-9a8c-4a3c-9283-aac7bc0a6a5d,2024-12-06,150,suzannehuff@example.net,France,Referral
ffe3fa49-054f-42ff-b366-bad4964db03f,2025-09-02,46,barbara27@example.net,France,Referral
473544f9-ea83-4f00-b135-f221a6c9537f,2025-02-01,,fwalters@example.org,France,Google
5553b2fe-6889-403e-9913-f9d3785299f4,2025-03-24,27,hodgemark@example.net,France,Google
f1f8343e-a99f-4318-89c8-a43f7ed70ed7,2025-04-22,,gibsonleonard@example.com,Ireland,Organic
6778043b-c5c5-437a-b85e-06a11dad09b2,2025-10-09,44,sandovalamy@example.com,Denmark,Organic
5c9d927d-84b8-41bb-b005-68d20de051a6,2025-07-12,150,wgarrett@example.org,France,Organic
218a1536-8c99-4894-845d-cc38341c6494,2025-11-01,48,fgilmore@example.org,Denmark,Organic
9bdf0377-a149-43c2-b920-264c0763fcd0,2025-09-15,,lancesmith@example.com,Ireland,Google
d7665cda-fe04-4059-b985-fb6217dc8eff,2025-10-27,49,pvalentine@example.org,Denmark,Instagram
4ab7706e-b773-40ca-aec2-59dc7f95897c,2025-06-01,,robert77@example.org,Denmark,Google
6232b17a-2507-4181-8d1f-b54074eff545,2025-02-04,,michellehill@example.com,Ireland,Instagram
81fb18b3-c9a7-491f-af2a-e71357021049,2025-03-04,,campbellkenneth@example.net,Ireland,Instagram
7d5911c6-a8f1-4091-bfb8-102d9475dbc9,2025-10-09,150,wryan@example.com,Denmark,Google
6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,2025-05-12,,molly39@example.com,France,Organic
69288e92-c68a-452f-9b23-aa8c3bcabf85,2024-12-12,,zthornton@example.com,Denmark,Referral
cada4f80-a9e7-42d4-bd08-b32c62d60e93,2025-09-23,,tylerjohnson@example.net,France,Organic
dea4ae17-54fd-4ad3-9716-108ef72169bb,2025-01-02,150,dgarcia@example.org,Denmark,Google
def57689-68f4-4bce-a4e7-5e8eb8f21423,2025-07-24,59,charlesharrington@example.com,Ireland,Instagram
65c17795-b155-46bc-9f8d-ed9756abf2f1,2025-07-22,66,melissa86@example.com,France,Instagram
c268283e-e32f-4e63-b7fd-dd71a075e927,2025-05-24,57,williamsonjimmy@example.net,Denmark,Instagram
3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,2025-08-27,54,wgood@example.net,Denmark,Referral
7194eae2-19ba-47ae-9f61-5a5cb4323070,2025-01-26,150,rebecca05@example.org,Ireland,Instagram
6e417d47-5ff5-45ea-9bc4-40f14b1a269b,2025-01-19,67,yknight@example.org,France,Instagram
9c07a751-1437-4509-acd1-586a2b840c67,2025-10-11,,tyleraguilar@example.org,Denmark,Organic
75a66981-4104-48b5-a34d-b7c5760debbb,2025-02-28,150,nolansteven@example.com,Ireland,Google
12e89d10-2871-4733-8bed-db12ad77e82f,2025-05-07,150,vanessa46@example.net,Ireland,Instagram
4d57d880-d865-469a-b4f3-310340066ff2,2025-02-07,150,gcastaneda@example.org,Denmark,Organic
9326dffd-5be4-4f51-9269-869861a11729,2025-03-15,,,Ireland,Referral
fa5a91ca-059d-455d-8b94-3e30b303f438,2025-09-26,,khill@example.net,France,Organic
0c8e29e3-f93e-48d5-bea2-9dfec73f6e1b,2025-10-26,,swall@example.org,Denmark,Google
3810ae66-5a31-44cc-8d4b-69a99b689c88,2025-07-18,45,erica21@example.net,Ireland,Referral
c9e26074-4f16-49a0-8a17-991ea5769411,2025-05-07,150,jessica14@example.com,Denmark,Organic
336749b5-2cf6-4f75-aa5e-6920bf5ae7e6,2025-01-14,150,alyssa42@example.com,Denmark,Google
7b5a611a-f1b6-4afe-931e-df1ae9ff1cae,2025-11-16,71,julie51@example.com,Denmark,Google
c1101266-2408-46dc-9346-d1a9f6802cdb,2025-11-15,,zcoffey@example.net,Ireland,Organic
6502d6a2-ca6a-4224-971e-16cc5da36f1b,2024-12-02,39,gibsonemily@example.net,Denmark,Google
d289f0ab-618a-4305-95a5-bafa431d029f,2025-07-18,49,daniel37@example.org,Denmark,Referral
8fb864e4-f173-4856-a25d-36eb9e9a9f83,2025-03-27,150,deborahreid@example.com,Denmark,Instagram
a6348e78-4d5c-45c7-b379-cb1ee8cda0cc,2025-04-25,51,,Ireland,Organic
0986bbeb-f23e-423d-8b9b-d93423c86d30,2025-03-18,150,pwilson@example.net,Ireland,Organic
5efa9c5b-7421-4f46-a37e-4b0122bae10e,2025-07-30,150,umatthews@example.org,France,Instagram
19597b5a-a7a8-4636-aa35-df59e2aa7a5d,2025-09-28,36,rcrosby@example.org,France,Referral
71818dcf-379e-4c6e-9edb-0d3cb0b63bcf,2025-05-08,150,melissagarcia@example.net,Ireland,Referral
fa53e34d-e6d5-401d-8b62-1d415e09a9ee,2025-07-21,150,sandersjames@example.org,Denmark,Organic
74685b98-d2fe-4fde-9918-b3e5f2f25eef,2024-12-30,,darleneharper@example.org,France,Google
3e5a87e3-5560-4b22-896b-5edb0cf2b69b,2025-11-23,38,caseyhubbard@example.org,Ireland,Google
dea45c19-d024-4d72-b748-967f961d33ba,2025-02-20,30,kristinacarlson@example.com,Denmark,Referral
fcce96f6-250a-4578-bbe9-4499dbc080fd,2025-01-13,80,lauren10@example.org,Denmark,Google
c9d6a63b-ca3c-4f5f-9bb5-c40c03cde2e3,2025-02-22,41,alfred40@example.org,Ireland,Google
1d181ee9-86ad-4a8c-abc4-123ebde13c1b,2025-08-26,35,xwest@example.net,Ireland,Referral
80fb9296-73b6-409b-9bea-f6ac97fa7f04,2025-02-16,62,acostaregina@example.net,Denmark,Instagram
a4b1f991-7542-4646-8d37-a539857dd3b3,2025-11-14,73,lutzmelanie@example.com,Denmark,Organic
b65feea9-7d82-4264-9ba3-62e7afa415e5,2025-10-25,,lammarc@example.org,France,Referral
9fd34579-4667-42ce-a04e-178c10d08d11,2025-07-16,,oscar98@example.com,France,Organic
6e218b09-9afd-4015-816b-cb9f7426b193,2025-01-02,49,farrelldebra@example.net,Ireland,Instagram
6e191042-370b-4063-9d90-e79eb888f6ed,2025-05-11,27,robertwilcox@example.com,Denmark,Instagram
50032b35-1857-4baf-bac7-e2b96a7e4c36,2025-05-02,33,nicholas27@example.org,Denmark,Google
17dded81-15da-405c-94ef-00aa175a81ec,2025-05-04,150,lisa80@example.net,Denmark,Referral
5463adc7-8fca-4b6a-8fc4-2092f4e559e5,2025-07-30,150,qgomez@example.com,Denmark,Instagram
0d2b91ef-b897-4ec5-aa74-bb18de3b496f,2025-11-16,150,,France,Google
1a85910d-5a05-4c11-8ffc-a6b199b479d4,2025-06-26,150,,France,Google
7b70c3b8-a81f-4ec3-a79c-658a36760ce5,2025-02-17,53,bellangela@example.org,Denmark,Organic
39e58ff0-92f8-47d4-8750-3f1dc33a1f6c,2025-09-18,150,lynchdiane@example.net,France,Google
45f50c52-2e2f-4f77-8769-79d644777442,2025-08-11,150,sandra50@example.org,Denmark,Instagram
a847bce7-90fa-4b57-a4ac-2130deaf528d,2025-04-22,61,joycebonilla@example.org,Ireland,Google
604e46cb-3712-42d1-87cd-b6a1bf012e32,2025-04-29,45,eric45@example.net,Ireland,Google
0d77c5a0-e222-46a6-95bf-be9798a21f1c,2025-01-22,,craigjoseph@example.net,France,Instagram
7129cec7-9b69-454d-bc54-535f6c8c3b6a,2025-04-27,,kariwilson@example.com,Ireland,Referral
adb14670-ad9f-400d-8882-d73c1c6345ab,2025-07-02,46,brandon69@example.org,Denmark,Organic
f200c261-4d29-41ab-b455-12f701f7c7ec,2025-02-12,,kathrynroberts@example.org,Denmark,Organic
6e3f683a-bf3c-4140-bf54-a51101fa964e,2025-01-30,150,,Denmark,Referral
3ae88926-b423-4cde-8857-511761554667,2025-05-29,,,France,Instagram
5aaab32f-ce63-42b6-ab05-347fd556b37d,2024-12-23,150,grahamsteve@example.org,Ireland,Instagram
6de59332-9364-43d0-9024-bdc6dcb33df3,2025-06-24,66,zroberts@example.org,Ireland,Organic
cd2372c2-2bff-417b-9324-01fcf758dce2,2025-11-08,,xcollier@example.org,Ireland,Organic
3e49fd09-1b19-48b8-9830-20816fcc57dd,2025-05-05,,zwarren@example.com,Denmark,Referral
5543fc3c-38b8-424e-96ea-57b3beed10b6,2025-09-08,,dixondaniel@example.net,France,Google
5970a859-c6b6-44ad-a7ea-8d5a31a3ac4d,2025-04-04,,joelthomas@example.org,Denmark,Organic
c29d782b-2722-496e-9a36-d1ec2c6a6e9a,2025-08-31,150,,France,Referral
c5d95f51-f387-41bd-ad59-72c6134a5a2f,2025-07-14,,wwebster@example.net,Denmark,Instagram
e1cde87f-ec95-4f87-ae5e-c36572eb7474,2025-06-21,150,michelle52@example.com,France,Google
a1a27485-7134-4c2a-b80b-3657117b355b,2025-03-17,,brittany58@example.org,Denmark,Organic
09a0a0f6-73b0-4091-b634-c1694f76e388,2024-12-17,66,chase19@example.net,Ireland,Google
949077c2-7674-456f-a26d-719d81cf3252,2025-06-17,,colelisa@example.net,Ireland,Organic
79c2d2e4-9ae1-4991-924f-93ff30307633,2025-05-29,25,hayeslisa@example.com,Ireland,Google
812a1f9b-1596-4802-b6dd-6257fb7d9f1c,2025-07-21,63,wrightsamuel@example.com,France,Organic
28a39779-9c1c-4517-85d2-d0a686295b5d,2025-04-09,23,paul59@example.org,France,Organic
55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,2024-12-21,78,grantpaul@example.com,France,Organic
f6e39356-a814-4562-9a00-3f16b9469bcf,2025-10-24,150,mathewaguilar@example.org,Ireland,Referral
f7baf55e-4f6b-48c8-998d-daeceaafe543,2025-07-25,,tanderson@example.org,France,Organic
a4bbf962-606e-4e1c-8f15-84494f40c22f,2025-09-12,53,elizabethcalderon@example.net,Ireland,Google
86c1b6cb-e996-40f7-af77-520eff4625af,2024-12-31,73,bromero@example.com,Denmark,Referral
36d55494-f37f-450d-ae25-b5ee4f11d8dc,2025-04-01,150,ilee@example.org,France,Referral
c9c23e69-d82c-4565-8bb9-07ec13c11754,2025-01-03,,stanleynancy@example.net,Ireland,Organic
277d1be9-6070-46a1-98e5-2499218c6e1c,2025-01-25,73,jenniferwilliams@example.com,Denmark,Referral
f836f571-3cce-476c-b836-c448ad261ec5,2025-05-08,150,karen73@example.net,Denmark,Organic
cf01f944-f731-4749-8f39-49a83d3a2582,2025-09-10,,michealvalentine@example.com,Ireland,Google
c7332304-4822-4120-84f9-eccd7630a8a7,2025-04-15,,mburch@example.net,Denmark,Instagram
0d5ba7cd-4000-45f0-9f7d-0dd7236e1608,2025-07-19,150,angela18@example.org,Denmark,Organic
290a3abb-c35b-4fea-9578-d70948f9e3d0,2025-03-06,150,mariahdavis@example.org,Denmark,Instagram
597e6845-e277-48c5-b37d-1fb6d11376e0,2025-11-02,150,gbrown@example.com,Denmark,Instagram
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,2025-04-13,,,Denmark,Instagram
195d82f8-ee4a-4b5d-9195-54e307374c86,2025-09-30,64,lacey20@example.com,Ireland,Google
b231c60b-78f2-4e6b-946b-415deada79a3,2025-09-27,,awest@example.org,Denmark,Referral
d5c0244d-3735-462d-8184-3b0304dd7054,2025-01-20,150,srodriguez@example.org,France,Referral
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,2025-04-29,150,fbrown@example.net,Denmark,Referral
83efa9f3-a1c7-4c8a-8435-1b64893ad232,2025-06-25,150,kellysmith@example.com,Denmark,Instagram
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,2025-07-28,57,millsmichael@example.net,Ireland,Referral
fd034ada-c952-4185-81e0-3a5e8b48f496,2025-05-31,150,,France,Instagram
785ac5d0-df92-4621-a3f4-c69d0534a101,2024-12-12,46,qzavala@example.net,France,Instagram
114b9547-c9dc-42b8-9b6a-810204287378,2025-04-02,38,ingramjill@example.com,Denmark,Organic
8bc78e81-5a30-4528-8b59-95622227219f,2025-03-30,27,mariacohen@example.net,Ireland,Google
cfbe4fe9-2ea9-4542-a1b9-70d07a8104de,2025-01-15,28,,Denmark,Google
752a7d25-f190-4b7e-86b4-69efb74eba93,2024-12-10,150,bradleygonzalez@example.org,Denmark,Referral
83f02dc7-4f61-4217-aef1-669450cae32d,2025-04-21,,wking@example.net,Denmark,Referral
dcb51c53-5b62-48df-893e-904d30ec2796,2025-09-08,150,joshua56@example.com,Denmark,Referral
f4dbca07-e506-4670-b092-947dbe4969ec,2025-04-17,,tylerjimenez@example.net,Denmark,Referral
ba220065-1526-4718-8d18-0a824447ceab,2025-05-01,,lmorrison@example.net,Denmark,Organic
147f6570-1a43-4b54-923a-e9934b3446bc,2025-03-27,24,kirk96@example.org,Denmark,Referral
727716ec-59fe-4bbc-b1a3-fad2b0946d2a,2024-12-12,,,Ireland,Organic
9d66e815-5a41-43b3-a95f-176cdebac186,2025-11-27,35,danielle01@example.net,Ireland,Instagram
83599af6-5d01-455f-a7fd-64c4a334058a,2025-09-16,150,stephaniethomas@example.net,Denmark,Google
08e895d7-702c-4821-8804-0fb7ad973b67,2025-01-12,,kimberlydiaz@example.com,France,Referral
9ae77eab-084a-4780-9136-f1f8f31046dc,2025-01-22,150,xrush@example.com,Ireland,Google
233ffc82-92ec-49af-93ae-c376c359810a,2025-06-08,58,redwards@example.org,Ireland,Instagram
bc55300b-06a2-41af-9d0a-f7f7f5e4a471,2025-02-03,,,Denmark,Google
8fc9c86b-e9dd-4bf5-a311-9aca848af440,2025-01-09,,jane39@example.com,Denmark,Google
7dbf4bc1-ffa6-43d0-aa9e-5c8db1a8b71f,2025-02-08,30,melissahayes@example.net,Denmark,Referral
cf7dcb43-1679-442f-bf4c-96d671f2ce8f,2025-08-03,71,elizabeth18@example.net,Denmark,Referral
d9f2dd0d-4cc9-45f2-a42e-50374a552ea0,2025-01-23,,laurahicks@example.org,Denmark,Instagram
238d6f44-cac4-40eb-b373-730efc31a597,2025-02-21,27,jjohnson@example.net,Ireland,Organic
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,2025-06-16,150,jonesraymond@example.net,Denmark,Instagram
6929de73-8693-4d9d-ba89-cbebb807d78a,2025-09-04,150,martinezlogan@example.org,Denmark,Referral
8471b4b0-ae1b-4f69-b740-d83173318749,2025-04-02,,katrinaanderson@example.net,Denmark,Instagram
d4d60735-0e2f-4958-9e43-1e06e9247069,2025-01-11,61,kevinmartin@example.net,Ireland,Referral
f0df1684-f28e-4122-9894-f7f139b86bb2,2025-06-04,150,meghan43@example.net,France,Organic
200b2903-4642-4c45-8d03-f17af4d375c1,2025-07-13,150,shawgary@example.net,Denmark,Instagram
9fddde2e-a8a2-47ad-abd3-cdcd27794685,2025-08-17,26,megan90@example.org,Denmark,Organic
a4364fcd-f2d3-4761-8ba3-627914cb0564,2025-09-05,25,debra96@example.net,Ireland,Google
e3954cb1-7f7f-4c0a-87c0-d116a394ed54,2025-07-14,,dawn47@example.org,Ireland,Organic
67f5ae02-af5b-4f47-8eae-71cfce000af0,2025-03-15,150,barkereric@example.com,Denmark,Instagram
5716dc2e-343a-4a2a-b6e5-ae787bf7e1d3,2025-07-07,,michelle55@example.com,Denmark,Instagram
83d5bceb-5edb-48ee-82ba-f0e02179e3f0,2025-06-20,,john14@example.com,Denmark,Google
0cf477ef-18c8-4616-a410-8e9a3f779cae,2025-03-13,,,Ireland,Referral
6b0ae0e3-9d89-4047-9d39-d7936257a4a2,2025-02-25,150,lisapeck@example.net,Denmark,Referral
28caaa1d-c35b-4c2c-b098-f7b2500e15c0,2025-05-28,30,tjimenez@example.com,Denmark,Instagram
